DATETIME	DEPTH	TEMP
1999-05-15	0.91	14.44
1999-05-15	1.83	13.89
1999-05-15	2.74	13.89
1999-05-15	3.66	13.33
1999-05-15	4.57	13.33
1999-05-15	6.1	12.78
1999-05-15	7.62	11.11
1999-05-15	9.14	9.44
1999-06-13	0.91	22.22
1999-06-13	1.83	21.67
1999-06-13	2.74	21.67
1999-06-13	3.66	20.56
1999-06-13	4.57	19.44
1999-06-13	6.1	17.78
1999-06-13	7.62	15
1999-06-13	9.14	14.44
1999-06-19	0.91	15.56
1999-06-19	1.83	15.56
1999-06-19	2.74	15.56
1999-06-19	3.66	15.56
1999-06-19	4.57	15.56
1999-06-19	6.1	15.56
1999-06-19	7.62	15.56
1999-06-19	9.14	15.56
1999-07-11	0.91	21.67
1999-07-11	1.83	21.11
1999-07-11	2.74	21.11
1999-07-11	3.66	21.11
1999-07-11	4.57	21.11
1999-07-11	6.1	20.56
1999-07-11	7.62	19.44
1999-07-11	9.14	20
1999-08-15	0.91	21.11
1999-08-15	1.83	21.11
1999-08-15	2.74	21.11
1999-08-15	3.66	21.11
1999-08-15	4.57	21.11
1999-08-15	6.1	21.11
1999-08-15	7.62	20.56
1999-08-15	9.14	19.44
1999-09-24	0.91	15.56
1999-09-24	1.83	15.56
1999-09-24	2.74	15.56
1999-09-24	3.66	15.56
1999-09-24	4.57	15.56
1999-09-24	6.1	15.56
1999-09-24	7.62	15.56
1999-09-24	9.14	15.56
2000-05-07	0.91	16.67
2000-05-07	1.83	15.56
2000-05-07	2.74	15
2000-05-07	3.66	13.89
2000-05-07	4.57	13.33
2000-05-07	6.1	11.67
2000-05-07	7.62	9.44
2000-05-07	9.14	8.89
2000-06-17	0.91	18.89
2000-06-17	1.83	18.33
2000-06-17	2.74	18.33
2000-06-17	3.66	18.33
2000-06-17	4.57	18.33
2000-06-17	6.1	17.78
2000-06-17	7.62	16.67
2000-06-17	9.14	15
2000-09-18	0.91	17.78
2000-09-18	1.83	17.78
2000-09-18	2.74	17.78
2000-09-18	3.66	17.78
2000-09-18	4.57	17.78
2000-09-18	6.1	17.78
2000-09-18	7.62	17.78
2000-09-18	9.14	17.78
2001-05-19	0.91	14.44
2001-05-19	1.83	13.89
2001-05-19	2.74	13.33
2001-05-19	3.66	13.33
2001-05-19	4.57	13.33
2001-05-19	6.1	13.33
2001-05-19	7.62	12.22
2001-05-19	9.14	11.67
2001-06-17	0.91	20
2001-06-17	1.83	20
2001-06-17	2.74	19.44
2001-06-17	3.66	18.89
2001-06-17	4.57	17.78
2001-06-17	6.1	15.56
2001-06-17	7.62	14.44
2001-06-17	9.14	13.89
2001-07-13	0.91	22.78
2001-07-13	1.83	22.78
2001-07-13	2.74	22.78
2001-07-13	3.66	22.78
2001-07-13	4.57	22.22
2001-07-13	6.1	20.56
2001-07-13	7.62	16.11
2001-07-13	9.14	15
2001-08-18	0.91	21.67
2001-08-18	1.83	21.67
2001-08-18	2.74	21.67
2001-08-18	3.66	21.67
2001-08-18	4.57	21.67
2001-08-18	6.1	20
2001-08-18	9.14	18.89
2001-09-29	0.91	15
2001-09-29	1.83	15
2001-09-29	2.74	15
2001-09-29	3.66	15
2001-09-29	4.57	15
2001-09-29	6.1	15
2001-09-29	7.62	15
2001-09-29	9.14	15
2002-05-26	0.91	11.67
2002-05-26	1.83	11.11
2002-05-26	2.74	11.11
2002-05-26	3.66	11.11
2002-05-26	4.57	11.11
2002-05-26	6.1	11.11
2002-05-26	7.62	11.11
2002-05-26	9.14	11.11
2002-06-09	0.91	17.78
2002-06-09	1.83	17.22
2002-06-09	2.74	17.22
2002-06-09	3.66	17.22
2002-06-09	4.57	16.67
2002-06-09	6.1	16.11
2002-06-09	7.62	15.56
2002-06-09	9.14	13.33
2002-06-26	0.91	22.22
2002-06-26	1.83	21.67
2002-06-26	2.74	21.67
2002-06-26	3.66	21.67
2002-06-26	4.57	19.44
2002-06-26	6.1	17.22
2002-06-26	7.62	15
2002-06-26	9.14	13.89
2002-07-21	0.91	25.56
2002-07-21	1.83	25.56
2002-07-21	2.74	25.56
2002-07-21	3.66	25.56
2002-07-21	4.57	25.56
2002-07-21	6.1	22.22
2002-07-21	7.62	17.78
2002-07-21	9.14	15.56
2002-08-10	0.91	23.89
2002-08-10	1.83	23.89
2002-08-10	2.74	23.89
2002-08-10	3.66	23.89
2002-08-10	4.57	23.89
2002-08-10	6.1	23.89
2002-08-10	7.62	20.56
2002-08-10	9.14	17.22
2002-09-29	0.91	15.56
2002-09-29	1.83	15.56
2002-09-29	2.74	15.56
2002-09-29	3.66	15.56
2002-09-29	4.57	15.56
2002-09-29	6.1	15.56
2002-09-29	7.62	15.56
2002-09-29	9.14	15.56
2002-10-05	0.91	14.44
2002-10-05	1.83	14.44
2002-10-05	2.74	14.44
2002-10-05	3.66	14.44
2002-10-05	4.57	14.44
2002-10-05	6.1	14.44
2002-10-05	7.62	14.44
2002-10-05	9.14	14.44
2003-05-25	0.91	15
2003-05-25	1.83	14.44
2003-05-25	2.74	14.44
2003-05-25	3.66	14.44
2003-05-25	4.57	14.44
2003-05-25	6.1	13.33
2003-05-25	7.62	11.67
2003-05-25	9.14	11.11
2003-06-15	0.91	19.44
2003-06-15	1.83	18.89
2003-06-15	2.74	18.89
2003-06-15	3.66	18.33
2003-06-15	4.57	17.78
2003-06-15	6.1	17.78
2003-06-15	7.62	15
2003-06-15	9.14	13.89
2003-07-12	0.91	21.67
2003-07-12	1.83	21.67
2003-07-12	2.74	21.67
2003-07-12	3.66	21.11
2003-07-12	4.57	21.11
2003-07-12	6.1	20.56
2003-07-12	7.62	16.67
2003-07-12	9.14	15.56
2003-08-10	0.91	23.33
2003-08-10	1.83	23.33
2003-08-10	2.74	22.78
2003-08-10	3.66	22.78
2003-08-10	4.57	22.22
2003-08-10	6.1	22.22
2003-08-10	7.62	20.56
2003-08-10	9.14	16.11
2003-09-20	0.91	18.89
2003-09-20	1.83	18.89
2003-09-20	2.74	18.33
2003-09-20	3.66	18.33
2003-09-20	4.57	18.33
2003-09-20	6.1	18.33
2003-09-20	7.62	17.78
2003-09-20	9.14	17.78
2003-10-11	0.91	13.33
2003-10-11	1.83	13.33
2003-10-11	2.74	13.33
2003-10-11	3.66	12.78
2003-10-11	4.57	12.78
2003-10-11	6.1	12.22
2003-10-11	7.62	12.22
2004-05-16	0.91	11.67
2004-05-16	1.83	11.67
2004-05-16	2.74	11.67
2004-05-16	3.66	11.67
2004-05-16	4.57	11.11
2004-05-16	6.1	11.11
2004-05-16	7.62	9.44
2004-05-16	9.14	8.89
2004-06-06	0.91	16.67
2004-06-06	1.83	16.11
2004-06-06	2.74	15.56
2004-06-06	3.66	14.44
2004-06-06	4.57	13.89
2004-06-06	6.1	13.33
2004-06-06	7.62	12.78
2004-06-06	9.14	12.78
2004-07-10	0.91	19.44
2004-07-10	1.83	18.89
2004-07-10	2.74	18.33
2004-07-10	3.66	18.33
2004-07-10	4.57	17.78
2004-07-10	6.1	17.78
2004-07-10	7.62	16.67
2004-07-10	9.14	15
2004-08-07	0.91	22.22
2004-08-07	1.83	22.22
2004-08-07	2.74	22.22
2004-08-07	3.66	22.22
2004-08-07	4.57	22.22
2004-08-07	6.1	21.67
2004-08-07	7.62	18.33
2004-08-07	9.14	16.11
2004-09-18	0.91	18.89
2004-09-18	1.83	18.89
2004-09-18	2.74	18.33
2004-09-18	3.66	18.33
2004-09-18	4.57	18.33
2004-09-18	6.1	18.33
2004-09-18	7.62	18.33
2004-09-18	9.14	17.78
2004-10-06	0.91	13.89
2004-10-06	1.83	13.89
2004-10-06	2.74	13.33
2004-10-06	3.66	13.33
2004-10-06	4.57	13.33
2004-10-06	6.1	13.33
2004-10-06	7.62	13.33
2004-10-06	9.14	13.33
2005-05-16	0.91	11.11
2005-05-16	1.83	10.56
2005-05-16	2.74	10
2005-05-16	3.66	10
2005-05-16	4.57	10
2005-05-16	6.1	10
2005-05-16	7.62	10
2005-05-16	9.14	10
2005-06-17	0.91	20.56
2005-06-17	1.83	20.56
2005-06-17	2.74	20.56
2005-06-17	3.66	20.56
2005-06-17	4.57	20.56
2005-06-17	6.1	19.44
2005-06-17	7.62	13.89
2005-06-17	9.14	13.33
2005-07-16	0.91	27.22
2005-07-16	1.83	27.22
2005-07-16	2.74	26.67
2005-07-16	3.66	26.11
2005-07-16	4.57	24.44
2005-07-16	6.1	22.78
2005-07-16	7.62	18.33
2005-08-30	0.91	21.17
2005-08-30	1.83	21.17
2005-08-30	2.74	21.17
2005-08-30	3.66	21.17
2005-08-30	4.57	21.11
2005-08-30	6.1	21.11
2005-08-30	7.62	21.11
2005-09-25	0.91	19.06
2005-09-25	1.83	19.06
2005-09-25	2.74	19.06
2005-09-25	3.66	19.06
2005-09-25	4.57	19.06
2005-09-25	6.1	19.06
2005-09-25	7.62	19.06
2005-10-16	0.91	14.11
2005-10-16	1.83	13.78
2005-10-16	2.74	13.78
2005-10-16	3.66	13.72
2005-10-16	4.57	13.72
2005-10-16	6.1	13.72
2005-10-16	7.62	13.33
2006-05-07	0.91	12.22
2006-05-07	1.83	12.22
2006-05-07	2.74	11.67
2006-05-07	3.66	11.67
2006-05-07	4.57	11.11
2006-05-07	6.1	10.56
2006-05-07	7.62	10.56
2006-05-07	9.14	10.56
2006-06-29	0.61	21.67
2006-06-29	1.83	21.67
2006-06-29	2.74	21.67
2006-06-29	3.66	21.67
2006-06-29	4.57	21.11
2006-06-29	6.1	18.89
2006-07-25	0.91	24.44
2006-07-25	1.83	23.89
2006-07-25	2.74	23.89
2006-07-25	3.66	23.89
2006-07-25	4.57	23.89
2006-07-25	6.1	21.11
2006-07-25	7.62	16.67
2006-08-11	0.91	23.89
2006-08-11	1.83	23.33
2006-08-11	2.74	23.33
2006-08-11	3.66	23.33
2006-08-11	4.57	22.78
2006-08-11	6.1	22.78
2006-09-16	0.91	18.33
2006-09-16	1.83	18.33
2006-09-16	2.74	18.33
2006-09-16	3.66	18.33
2006-09-16	4.57	18.33
2006-09-16	6.1	18.33
2006-09-16	7.62	17.78
2006-09-16	9.14	17.22
2006-10-07	0.91	13.33
2006-10-07	1.83	13.33
2006-10-07	2.74	13.33
2006-10-07	3.66	13.33
2006-10-07	4.57	13.33
2006-10-07	6.1	13.33
2006-10-07	7.62	13.33
2006-10-07	9.14	13.33
2007-04-29	0.91	8.89
2007-04-29	1.83	8.89
2007-04-29	2.74	8.89
2007-04-29	3.66	8.89
2007-04-29	4.57	8.33
2007-04-29	6.1	7.78
2007-04-29	7.62	7.78
2007-04-29	9.14	7.78
2007-05-17	0.91	15
2007-05-17	1.83	14.44
2007-05-17	2.74	14.44
2007-05-17	3.66	13.89
2007-05-17	4.57	13.89
2007-05-17	6.1	13.89
2007-05-17	7.62	13.33
2007-05-17	9.14	11.67
2007-06-16	0.91	24.61
2007-06-16	1.83	24.11
2007-06-16	2.74	23.5
2007-06-16	3.66	20.89
2007-06-16	4.57	20.11
2007-06-16	6.1	18.61
2007-06-16	7.62	17.5
2007-07-07	0.91	23.89
2007-07-07	1.83	23.89
2007-07-07	2.74	23.89
2007-07-07	3.66	23.89
2007-07-07	4.57	22.78
2007-07-07	6.1	21.67
2007-07-07	7.62	18.89
2007-07-22	0.91	22.78
2007-07-22	1.83	22.78
2007-07-22	2.74	22.72
2007-07-22	3.66	22.5
2007-07-22	4.57	22.5
2007-07-22	6.1	21.89
2007-07-22	7.62	20.33
2007-08-18	0.91	21.67
2007-08-18	1.83	21.39
2007-08-18	2.74	21.39
2007-08-18	3.66	21.39
2007-08-18	4.57	21.39
2007-08-18	6.1	26.39
2007-08-18	7.62	21.39
2007-09-15	0.91	16.78
2007-09-15	1.83	16.78
2007-09-15	2.74	16.78
2007-09-15	3.66	16.78
2007-09-15	4.57	16.78
2007-09-15	6.1	16.61
2007-09-15	7.62	16.17
2007-09-15	9.14	16.11
2007-10-04	0.91	16.39
2007-10-04	1.83	16.39
2007-10-04	2.74	16.28
2007-10-04	3.66	16.28
2007-10-04	4.57	16.28
2007-10-04	6.1	16.22
2007-10-04	7.62	16.22
2007-10-04	9.14	16.11
2008-05-12	0.91	10
2008-05-12	1.83	10
2008-05-12	2.74	10
2008-05-12	3.66	10
2008-05-12	4.57	10
2008-05-12	6.1	8.89
2008-05-12	7.62	7.78
2008-05-12	9.14	7.78
2008-06-22	0.91	19.72
2008-06-22	1.83	19.61
2008-06-22	2.74	19.61
2008-06-22	3.66	19.83
2008-06-22	4.57	18.78
2008-06-22	6.1	17.72
2008-07-27	0.91	22.78
2008-07-27	1.83	22.78
2008-07-27	2.74	22.22
2008-07-27	3.66	22.22
2008-07-27	4.57	22.22
2008-07-27	6.1	21.11
2008-08-16	0.91	22.78
2008-08-16	1.83	22.78
2008-08-16	2.74	22.78
2008-08-16	3.66	22.78
2008-08-16	4.57	22.22
2008-08-16	6.1	21.67
2008-08-16	7.62	19.44
2008-09-21	0.91	17.78
2008-09-21	1.83	17.78
2008-09-21	2.74	17.78
2008-09-21	3.66	17.78
2008-09-21	4.57	17.78
2008-09-21	6.1	17.78
2008-09-21	7.62	17.22
2009-05-14	0.91	12.22
2009-05-14	1.83	11.67
2009-05-14	2.74	11.67
2009-05-14	3.66	11.67
2009-05-14	4.57	11.67
2009-05-14	6.1	11.11
2009-05-14	7.62	11.11
2009-05-17	0.91	8.33
2009-05-17	1.83	8.33
2009-05-17	2.74	8.33
2009-05-17	3.66	8.33
2009-05-17	4.57	8.33
2009-05-17	6.1	8.33
2009-05-17	7.62	8.33
2009-05-25	0.91	16.11
2009-05-25	1.83	16.11
2009-05-25	2.74	16.11
2009-05-25	3.66	16.67
2009-05-25	4.57	15.56
2009-05-25	6.1	15.56
2009-06-14	1.83	17.22
2009-06-14	2.74	16.67
2009-06-14	3.66	16.67
2009-06-14	4.57	15
2009-06-14	6.1	15
2009-06-14	7.62	14.44
2009-07-19	0.91	20.56
2009-07-19	1.83	20
2009-07-19	2.74	20
2009-07-19	3.66	19.44
2009-07-19	4.57	19.44
2009-07-19	6.1	15
2009-08-03	0.91	20.56
2009-08-03	1.83	20
2009-08-03	2.74	20
2009-08-03	3.66	20
2009-08-03	4.57	19.44
2009-08-03	6.1	19.44
2009-08-03	7.62	19.44
2009-08-14	0.91	23.89
2009-08-14	1.83	23.89
2009-08-14	2.74	23.89
2009-08-14	3.66	23.33
2009-08-14	4.57	20.56
2009-08-14	6.1	19.44
2009-09-20	0.91	20.56
2009-09-20	1.83	20.56
2009-09-20	2.74	20
2009-09-20	3.66	20
2009-09-20	4.57	20
2009-09-20	6.1	18.89
2009-09-20	7.62	18.33
2010-04-18	0.91	10
2010-04-18	1.83	9.44
2010-04-18	2.74	9.44
2010-04-18	3.66	8.89
2010-04-18	4.57	8.89
2010-04-18	6.1	8.89
2010-04-18	7.62	8.89
2010-05-19	0.91	16.67
2010-05-19	1.83	15.56
2010-05-19	2.74	13.89
2010-05-19	3.66	13.33
2010-05-19	4.57	12.22
2010-05-19	6.1	11.67
2010-05-19	7.62	11.67
2010-05-29	0.91	22.22
2010-05-29	1.83	21.67
2010-05-29	2.74	21.11
2010-05-29	3.66	16.67
2010-05-29	4.57	15.56
2010-05-29	6.1	12.78
2010-05-29	7.62	12.22
2010-06-13	0.91	18.33
2010-06-13	1.83	18.33
2010-06-13	2.74	18.33
2010-06-13	3.66	17.78
2010-06-13	4.57	17.78
2010-06-13	6.1	15
2010-06-27	0.91	22.78
2010-06-27	1.83	22.78
2010-06-27	2.74	22.22
2010-06-27	3.66	22.22
2010-06-27	4.57	21.11
2010-06-27	6.1	17.78
2010-07-05	0.91	22.78
2010-07-05	1.83	22.78
2010-07-05	2.74	22.78
2010-07-05	3.66	22.22
2010-07-05	4.57	22.22
2010-07-05	6.1	18.89
2010-07-25	0.91	23.89
2010-07-25	1.83	23.89
2010-07-25	2.74	23.33
2010-07-25	3.66	23.33
2010-07-25	4.57	23.33
2010-07-25	6.1	20.56
2010-08-17	0.91	22.78
2010-08-17	1.83	22.22
2010-08-17	2.74	22.22
2010-08-17	3.66	22.22
2010-08-17	4.57	22.22
2010-08-17	6.1	22.22
2010-08-23	0.91	23.33
2010-08-23	1.83	22.78
2010-08-23	2.74	22.78
2010-08-23	3.66	21.67
2010-08-23	4.57	21.67
2010-08-23	6.1	21.11
2010-09-06	0.91	20
2010-09-06	1.83	19.44
2010-09-06	2.74	19.44
2010-09-06	3.66	19.44
2010-09-06	4.57	19.44
2010-09-06	6.1	19.44
2010-09-06	7.62	18.89
2011-05-08	0.91	9.44
2011-05-08	1.83	8.89
2011-05-08	2.74	7.78
2011-05-08	3.66	6.67
2011-05-08	4.57	6.11
2011-05-08	6.1	6.11
2011-05-08	7.62	6.11
2011-06-05	0.91	17.78
2011-06-05	1.83	17.78
2011-06-05	2.74	17.22
2011-06-05	3.66	16.67
2011-06-05	4.57	16.67
2011-06-05	6.1	15.56
2011-06-05	7.62	14.44
2011-06-28	0.91	19.44
2011-06-28	1.83	19.44
2011-06-28	2.74	19.44
2011-06-28	3.66	19.44
2011-06-28	4.57	18.89
2011-06-28	6.1	18.33
2011-07-19	0.91	25.17
2011-07-19	1.83	24.44
2011-07-19	2.74	23.89
2011-07-19	3.66	23.33
2011-07-19	4.57	22.22
2011-07-19	6.1	19.44
2011-08-01	0.91	25.56
2011-08-01	1.83	25
2011-08-01	2.74	25
2011-08-01	3.66	25
2011-08-01	4.57	24.44
2011-08-01	6.1	20.56
2011-08-15	0.91	23.89
2011-08-15	1.83	23.33
2011-08-15	2.74	23.33
2011-08-15	3.66	23.33
2011-08-15	4.57	23.33
2011-08-15	6.1	22.78
2011-08-29	0.91	22.22
2011-08-29	1.83	22.22
2011-08-29	2.74	22.22
2011-08-29	3.66	22.22
2011-08-29	4.57	22.22
2011-08-29	6.1	21.67
2011-08-29	7.62	26.11
2011-09-13	0.91	21.11
2011-09-13	1.83	21.11
2011-09-13	2.74	21.11
2011-09-13	3.66	21.11
2011-09-13	4.57	21.11
2011-09-13	6.1	20.56
2011-09-13	7.62	20.56
2011-10-02	0.91	14.44
2011-10-02	1.83	14.44
2011-10-02	2.74	13.89
2011-10-02	3.66	13.89
2011-10-02	4.57	13.89
2011-10-02	6.1	13.89
2012-03-03	0.5	0.27
2012-03-03	1	1.17
2012-03-03	1.5	2.23
2012-03-03	2	2.85
2012-03-03	2.5	3.19
2012-03-03	3	3.47
2012-03-03	3.5	3.51
2012-03-03	4	3.75
2012-03-03	4.5	3.98
2012-03-03	5	4.27
2012-03-03	6	4.52
2012-03-03	7	4.66
2012-03-03	8	4.82
2012-03-03	8.8	5.14
2012-03-26	0.5	6.76
2012-03-26	1	6.75
2012-03-26	2	6.72
2012-03-26	3	6.66
2012-03-26	4	6.63
2012-03-26	5	6.62
2012-03-26	6	6.59
2012-03-26	7	6.58
2012-03-26	8	6.43
2012-03-26	8.5	6.41
2012-04-17	0.5	8.92
2012-04-17	1	8.91
2012-04-17	2	8.66
2012-04-17	3	8.6
2012-04-17	4	8.55
2012-04-17	5	8.53
2012-04-17	6	8.48
2012-04-17	7	8.44
2012-04-17	8	8.2
2012-04-17	8.5	8.2
2012-05-22	0.5	17.82
2012-05-22	1	17.82
2012-05-22	2	17.79
2012-05-22	3	17.68
2012-05-22	4	17.59
2012-05-22	5	17.53
2012-05-22	6	16.35
2012-05-22	7	14.74
2012-05-22	7.5	14.45
2012-05-22	8	13.12
2012-05-22	8.5	12.8
2012-06-18	0.5	20.33
2012-06-18	1	20.33
2012-06-18	2	20.33
2012-06-18	3	20.31
2012-06-18	4	20.3
2012-06-18	5	20.18
2012-06-18	6	19.27
2012-06-18	7	18.34
2012-06-18	8	17.25
2012-06-18	8.5	17.17
2012-07-17	0.5	26.3
2012-07-17	1	26.3
2012-07-17	2	26.3
2012-07-17	3	26.3
2012-07-17	4	26.2
2012-07-17	5	25.9
2012-07-17	5.5	25.3
2012-07-17	6	23.4
2012-07-17	6.5	21.8
2012-07-17	7	20.5
2012-07-17	7.5	19.8
2012-07-17	8	19.4
2012-08-14	0.5	22.93
2012-08-14	1	22.92
2012-08-14	2	22.55
2012-08-14	3	22.14
2012-08-14	4	22.04
2012-08-14	5	21.86
2012-08-14	6	21.63
2012-08-14	6.5	21.59
2012-08-14	7	21.4
2012-08-14	8	21.16
2012-09-18	0.5	17.79
2012-09-18	1	17.8
